bbref_id,height,weight
/cbb/players/cameron-matthews-1.html,78.515625,220
/cbb/players/javian-davis-fleming-1.html,80.46875,242
/cbb/players/deivon-smith-1.html,72.265625,165
/cbb/players/parker-braun-1.html,79.296875,217
/cbb/players/jeremiah-tilmon-1.html,81.25,260
/cbb/players/dru-smith-1.html,74.21875,203
/cbb/players/javon-pickett-1.html,76.5625,220
/cbb/players/mitchell-smith-1.html,81.25,221
/cbb/players/kobe-brown-1.html,78.515625,240
/cbb/players/xavier-pinson-1.html,73.4375,170
/cbb/players/mark-smith-5.html,76.5625,220
/cbb/players/torrence-watson-1.html,76.5625,205
/cbb/players/drew-buggs-1.html,74.21875,195
/cbb/players/eduardo-andre-1.html,81.25,228
/cbb/players/derrick-walker-1.html,79.296875,232
/cbb/players/teddy-allen-1.html,77.34375,223
/cbb/players/trevor-lakes-1.html,78.515625,215
/cbb/players/shamiel-stevenson-1.html,77.34375,245
/cbb/players/lat-mayen-1.html,80.46875,205
/cbb/players/kobe-webster-1.html,71.484375,172
/cbb/players/dalano-banton-1.html,80.46875,204
/cbb/players/trey-mcgowens-1.html,75.390625,191
/cbb/players/thorir-thorbjarnarson-1.html,77.34375,202
/cbb/players/yvan-ouedraogo-1.html,80.46875,245
/cbb/players/manny-bates-1.html,82.421875,230
/cbb/players/dj-funderburk-1.html,81.25,225
/cbb/players/braxton-beverly-1.html,71.484375,185
/cbb/players/devon-daniels-1.html,76.5625,200
/cbb/players/jericole-hellems-1.html,78.515625,205
/cbb/players/dereon-seabron-1.html,78.515625,180
/cbb/players/shakeel-moore-1.html,72.265625,180
/cbb/players/cam-hayes-1.html,74.21875,175
/cbb/players/thomas-allen-1.html,72.265625,180
/cbb/players/armando-bacot-1.html,81.25,240
/cbb/players/kerwin-walton-1.html,76.5625,205
/cbb/players/walker-kessler-1.html,84.375,245
/cbb/players/andrew-platek-1.html,75.390625,205
/cbb/players/dayron-sharpe-1.html,82.421875,265
/cbb/players/garrison-brooks-1.html,81.25,240
/cbb/players/anthony-harris-10.html,75.390625,196
/cbb/players/rj-davis-1.html,71.484375,160
/cbb/players/rechon-black-1.html,79.296875,195
/cbb/players/caleb-love-1.html,75.390625,195
/cbb/players/ryan-young-2.html,81.25,245
/cbb/players/ryan-greer-1.html,73.4375,190
/cbb/players/pete-nance-1.html,81.25,225
/cbb/players/robbie-beran-1.html,80.46875,215
/cbb/players/ty-berry-1.html,73.4375,190
/cbb/players/anthony-gaines-2.html,75.390625,210
/cbb/players/miller-kopp-1.html,78.515625,215
/cbb/players/boo-buie-1.html,73.4375,180
/cbb/players/chase-audige-1.html,75.390625,200
/cbb/players/nikola-djogo-1.html,79.296875,230
/cbb/players/nate-laszewski-1.html,81.25,227
/cbb/players/juwan-durham-1.html,82.421875,231
/cbb/players/trey-wertz-1.html,76.5625,195
/cbb/players/dane-goodwin-1.html,77.34375,200
/cbb/players/cormac-ryan-1.html,76.5625,195
/cbb/players/prentiss-hubb-1.html,74.21875,175
/cbb/players/justin-ahrens-1.html,77.34375,195
/cbb/players/kyle-young-3.html,79.296875,225
/cbb/players/zed-key-1.html,79.296875,245
/cbb/players/justice-sueing-2.html,78.515625,215
/cbb/players/ej-liddell-1.html,78.515625,240
/cbb/players/seth-towns-1.html,79.296875,230
/cbb/players/duane-washingtonjr-1.html,74.21875,210
/cbb/players/cj-walker-2.html,72.265625,195
/cbb/players/musa-jallow-1.html,76.5625,210
/cbb/players/eugene-browniii-1.html,77.34375,195
/cbb/players/austin-reaves-1.html,76.5625,206
/cbb/players/devion-harmon-1.html,73.4375,198
/cbb/players/umoja-gibson-1.html,72.265625,176
/cbb/players/kur-kuath-1.html,81.25,220
/cbb/players/brady-manek-1.html,80.46875,231
/cbb/players/alondes-williams-1.html,76.5625,201
/cbb/players/jalen-hill-2.html,78.515625,225
/cbb/players/trey-phipps-1.html,73.4375,178
/cbb/players/elijah-harkless-1.html,74.21875,195
/cbb/players/victor-iwuakor-1.html,78.515625,223
/cbb/players/kalib-boone-1.html,80.46875,210
/cbb/players/cade-cunningham-1.html,79.296875,220
/cbb/players/avery-andersoniii-1.html,74.21875,170
/cbb/players/rondel-walker-1.html,75.390625,170
/cbb/players/isaac-likekele-1.html,76.5625,215
/cbb/players/matthew-alexander-moncrieffe-1.html,78.515625,215
/cbb/players/keylan-boone-1.html,79.296875,200
/cbb/players/bryce-williams-1.html,73.4375,180
/cbb/players/ferron-flavorsjr-1.html,74.21875,190
/cbb/players/chris-duarte-1.html,77.34375,190
/cbb/players/nfaly-dante-1.html,82.421875,230
/cbb/players/eugene-omoruyi-1.html,77.34375,235
/cbb/players/will-richardson-1.html,76.5625,180
/cbb/players/lj-figueroa-1.html,77.34375,195
/cbb/players/chandler-lawson-1.html,79.296875,205
/cbb/players/jalen-terry-1.html,70.3125,165
/cbb/players/eric-williamsjr-1.html,77.34375,200
/cbb/players/amauri-hardy-1.html,73.4375,190
/cbb/players/roman-silva-1.html,84.375,265
/cbb/players/dearon-tucker-1.html,81.25,240
/cbb/players/jarod-lucas-1.html,74.21875,195
/cbb/players/zach-reichle-1.html,76.5625,205
/cbb/players/rodrigue-andela-1.html,79.296875,248
/cbb/players/tariq-silver-1.html,76.5625,202
/cbb/players/ethan-thompson-1.html,76.5625,195
/cbb/players/warith-alatishe-1.html,78.515625,200
/cbb/players/maurice-calloo-1.html,81.25,225
/cbb/players/gianni-hunt-1.html,74.21875,180
/cbb/players/john-harrar-1.html,80.46875,240
/cbb/players/trent-buttrick-1.html,79.296875,240
/cbb/players/myreon-jones-1.html,74.21875,180
/cbb/players/myles-dread-1.html,75.390625,220
/cbb/players/jamari-wheeler-1.html,72.265625,170
/cbb/players/izaiah-brockington-1.html,75.390625,200
/cbb/players/seth-lundy-1.html,77.34375,219
/cbb/players/sam-sessoms-1.html,71.484375,187
/cbb/players/audiese-toney-1.html,77.34375,210
/cbb/players/xavier-johnson-2.html,74.21875,200
/cbb/players/justin-champagnie-1.html,77.34375,200
/cbb/players/karim-coulibaly-1.html,79.296875,215
/cbb/players/nike-sibande-1.html,75.390625,185
/cbb/players/femi-odukale-1.html,76.5625,185
/cbb/players/ithiel-horton-1.html,74.21875,200
/cbb/players/terrell-brown-5.html,81.25,235
/cbb/players/john-hugley-1.html,80.46875,240
/cbb/players/william-jeffress-1.html,78.515625,205
/cbb/players/jimmy-nichols-1.html,79.296875,220
/cbb/players/nate-watson-1.html,81.25,260
/cbb/players/noah-horchler-1.html,79.296875,220
/cbb/players/david-duke-1.html,76.5625,205
/cbb/players/aj-reeves-1.html,77.34375,205
/cbb/players/alyn-breed-1.html,74.21875,180
/cbb/players/greg-gantt-2.html,79.296875,220
/cbb/players/ed-croswell-1.html,79.296875,245
/cbb/players/jared-bynum-1.html,69.53125,180
/cbb/players/zach-edey-1.html,87.5,285
/cbb/players/sasha-stefanovic-1.html,76.5625,200
/cbb/players/mason-gillis-1.html,77.34375,230
/cbb/players/isaiah-thompson-1.html,72.265625,160
/cbb/players/brandon-newman-2.html,76.5625,195
/cbb/players/trevion-williams-1.html,81.25,265
/cbb/players/jaden-ivey-1.html,75.390625,200
/cbb/players/aaron-wheeler-2.html,80.46875,205
/cbb/players/eric-hunterjr-1.html,75.390625,170
/cbb/players/antwan-walker-1.html,78.515625,230
/cbb/players/dj-johnson-5.html,78.515625,185
/cbb/players/ishmael-leggett-1.html,73.4375,180
/cbb/players/jeremy-sheppard-1.html,72.265625,165
/cbb/players/malik-martin-1.html,77.34375,210
/cbb/players/makhel-mitchell-1.html,81.25,245
/cbb/players/fatts-russell-1.html,69.53125,165
/cbb/players/jalen-carey-1.html,74.21875,186
/cbb/players/allen-betrand-1.html,76.5625,200
/cbb/players/jermaine-harris-1.html,79.296875,230
/cbb/players/matt-grace-1.html,80.46875,230
/cbb/players/andre-gustavson-1.html,75.390625,195
/cbb/players/grant-golden-1.html,81.25,255
/cbb/players/tyler-burton-1.html,78.515625,215
/cbb/players/nathan-cayo-1.html,78.515625,225
/cbb/players/jacob-gilyard-1.html,68.359375,160
/cbb/players/souleymane-koureissi-1.html,80.46875,215
/cbb/players/blake-francis-1.html,71.484375,175
/cbb/players/myles-johnson-1.html,82.421875,255
/cbb/players/clifford-omoruyi-1.html,82.421875,240
/cbb/players/paul-mulcahy-1.html,77.34375,210
/cbb/players/jacob-young-1.html,73.4375,185
/cbb/players/ron-harperjr-1.html,77.34375,245
/cbb/players/geo-baker-1.html,75.390625,195
/cbb/players/montez-mathis-1.html,75.390625,210
/cbb/players/caleb-mcconnell-1.html,78.515625,195
/cbb/players/ike-obiagu-1.html,85.15625,270
/cbb/players/tyrese-samuel-1.html,81.25,235
/cbb/players/shavar-reynolds-1.html,73.4375,185
/cbb/players/myles-cale-1.html,77.34375,210
/cbb/players/jared-rhoden-1.html,77.34375,210
/cbb/players/sandro-mamukelashvili-1.html,82.421875,240
/cbb/players/bryce-aiken-1.html,71.484375,180
/cbb/players/takal-molson-1.html,76.5625,205
/cbb/players/charles-smithiv-1.html,76.5625,185
/cbb/players/yor-anei-1.html,81.25,235
/cbb/players/feron-hunt-1.html,79.296875,195
/cbb/players/kendric-davis-1.html,70.3125,180
/cbb/players/darius-mcneill-1.html,74.21875,185
/cbb/players/emmanuel-bandoumel-1.html,75.390625,180
/cbb/players/tyson-jolly-1.html,75.390625,190
/cbb/players/william-douglas-1.html,76.5625,193
/cbb/players/ethan-chargois-1.html,80.46875,235
/cbb/players/isiah-jasey-1.html,81.25,250
/cbb/players/wildens-leveque-1.html,82.421875,230
/cbb/players/trae-hannibal-1.html,73.4375,217
/cbb/players/keyshawn-bryant-1.html,76.5625,197
/cbb/players/aj-lawson-12.html,77.34375,178
/cbb/players/jalyn-mccreary-1.html,78.515625,225
/cbb/players/justin-minaya-1.html,77.34375,215
/cbb/players/tj-moss-1.html,75.390625,195
/cbb/players/seventh-woods-1.html,73.4375,189
/cbb/players/jermaine-couisnard-1.html,75.390625,211
/cbb/players/alexis-yetna-1.html,79.296875,234
/cbb/players/justin-brown-116.html,77.34375,208
/cbb/players/madut-akec-1.html,78.515625,205
/cbb/players/jamir-chaplin-1.html,76.5625,196
/cbb/players/xavier-castaneda-1.html,72.265625,195
/cbb/players/michael-durr-1.html,83.203125,250
/cbb/players/david-collins-3.html,75.390625,220
/cbb/players/prince-oduro-1.html,79.296875,255
/cbb/players/rashun-williams-1.html,77.34375,225
/cbb/players/russel-tchewa-1.html,83.203125,260
/cbb/players/caleb-murphy-1.html,75.390625,185
/cbb/players/osun-osunniyi-1.html,81.25,220
/cbb/players/dominick-welch-1.html,76.5625,200
/cbb/players/jalen-adaway-1.html,76.5625,210
/cbb/players/kyle-lofton-1.html,74.21875,190
/cbb/players/jaren-holmes-1.html,75.390625,215
/cbb/players/alejandro-vasquez-1.html,74.21875,200
/cbb/players/josh-roberts-1.html,80.46875,220
/cbb/players/isaih-moore-1.html,81.25,205
/cbb/players/greg-williamsjr-1.html,74.21875,200
/cbb/players/julian-champagnie-1.html,79.296875,220
/cbb/players/posh-alexander-1.html,71.484375,205
/cbb/players/dylan-addae-wusu-1.html,75.390625,235
/cbb/players/marcellus-earlington-1.html,77.34375,240
/cbb/players/vince-cole-1.html,77.34375,185
/cbb/players/rasheem-dunn-1.html,73.4375,190
/cbb/players/taylor-funk-1.html,79.296875,230
/cbb/players/jack-forrest-1.html,76.5625,200
/cbb/players/jadrian-tracey-1.html,76.5625,190
/cbb/players/ryan-daly-1.html,76.5625,225
/cbb/players/cameron-brown-1.html,76.5625,210
/cbb/players/jordan-hall-1.html,79.296875,210
/cbb/players/myles-douglas-1.html,78.515625,215
/cbb/players/dahmir-bishop-1.html,76.5625,178
/cbb/players/rahmir-moore-1.html,74.21875,205
/cbb/players/marten-linssen-1.html,79.296875,255
/cbb/players/demarius-jacobs-1.html,73.4375,185
/cbb/players/gibson-jimerson-1.html,76.5625,200
/cbb/players/javonte-perkins-1.html,77.34375,210
/cbb/players/terrence-hargrovejr-1.html,75.390625,215
/cbb/players/fred-thatchjr-1.html,74.21875,215
/cbb/players/hasahn-french-1.html,78.515625,240
/cbb/players/jordan-goodwin-1.html,74.21875,200
/cbb/players/yuri-collins-1.html,71.484375,185
/cbb/players/oscar-dasilva-1.html,80.46875,225
/cbb/players/max-murrell-1.html,80.46875,200
/cbb/players/daejon-davis-1.html,74.21875,190
/cbb/players/michael-oconnell-3.html,73.4375,180
/cbb/players/spencer-jones-1.html,78.515625,225
/cbb/players/jaiden-delaire-1.html,80.46875,210
/cbb/players/lukas-kisunas-1.html,81.25,255
/cbb/players/bryce-wills-1.html,77.34375,200
/cbb/players/ziaire-williams-1.html,79.296875,185
/cbb/players/noah-taitz-1.html,74.21875,185
/cbb/players/brandon-angel-1.html,79.296875,210
/cbb/players/marek-dolezaj-1.html,81.25,201
/cbb/players/buddy-boeheim-1.html,77.34375,195
/cbb/players/alan-griffin-1.html,76.5625,190
/cbb/players/quincy-guerrier-1.html,78.515625,220
/cbb/players/kadary-richmond-1.html,76.5625,180
/cbb/players/robert-braswell-1.html,78.515625,206
/cbb/players/joseph-girardiii-1.html,72.265625,195
/cbb/players/kevin-samuel-3.html,82.421875,255
/cbb/players/francisco-farabello-1.html,75.390625,183
/cbb/players/jaedon-ledee-1.html,80.46875,240
/cbb/players/charles-obannonjr-1.html,77.34375,215
/cbb/players/mike-miles-4.html,72.265625,195
/cbb/players/taryn-todd-1.html,76.5625,180
/cbb/players/rj-nembhard-1.html,76.5625,200
/cbb/players/pj-fuller-1.html,75.390625,175
/cbb/players/kevin-easley-2.html,78.515625,225
/cbb/players/brendan-barry-1.html,73.4375,180
/cbb/players/jake-forrester-1.html,79.296875,220
/cbb/players/jeremiah-williams-3.html,76.5625,185
/cbb/players/devondre-perry-1.html,78.515625,220
/cbb/players/jp-moorman-1.html,78.515625,205
/cbb/players/khalif-battle-1.html,76.5625,175
/cbb/players/damian-dunn-1.html,76.5625,165
/cbb/players/john-fulkerson-1.html,80.46875,215
/cbb/players/jaden-springer-1.html,75.390625,204
/cbb/players/santiago-vescovi-1.html,74.21875,188
/cbb/players/olivier-nkamhoua-1.html,79.296875,223
/cbb/players/victor-baileyjr-1.html,75.390625,179
/cbb/players/yves-pons-1.html,77.34375,215
/cbb/players/keon-johnson-2.html,76.5625,186
/cbb/players/josiah-jordan-james-1.html,77.34375,207
/cbb/players/ej-anosike-1.html,78.515625,245
/cbb/players/jericho-sims-1.html,81.25,245
/cbb/players/kai-jones-1.html,82.421875,218
/cbb/players/matt-coleman-3.html,73.4375,180
/cbb/players/jase-febres-1.html,76.5625,195
/cbb/players/greg-brown-9.html,80.46875,205
/cbb/players/andrew-jones-3.html,75.390625,192
/cbb/players/courtney-ramey-1.html,74.21875,185
/cbb/players/royce-hammjr-1.html,80.46875,225
/cbb/players/donovan-williams-3.html,77.34375,190
/cbb/players/brock-cunningham-1.html,76.5625,204
/cbb/players/emanuel-miller-1.html,78.515625,208
/cbb/players/quenton-jackson-1.html,76.5625,175
/cbb/players/savion-flagg-1.html,78.515625,223
/cbb/players/jaxson-robinson-1.html,78.515625,193
/cbb/players/hayden-hefner-1.html,77.34375,182
/cbb/players/jayjay-chandler-1.html,75.390625,183
/cbb/players/andre-gordon-1.html,73.4375,188
/cbb/players/hassan-diarra-1.html,73.4375,197
/cbb/players/tyreek-smith-1.html,78.515625,220
/cbb/players/kyler-edwards-1.html,75.390625,195
/cbb/players/terrence-shannonjr-1.html,77.34375,210
/cbb/players/marcus-santos-silva-1.html,78.515625,245
/cbb/players/matthew-mcclung-1.html,73.4375,185
/cbb/players/chibuzo-agbo-1.html,78.515625,215
/cbb/players/clarence-nadolny-1.html,74.21875,190
/cbb/players/kevin-mccullar-1.html,77.34375,205
/cbb/players/jamarius-burton-1.html,75.390625,205
/cbb/players/nimari-burnett-1.html,75.390625,195
/cbb/players/micah-peavy-1.html,78.515625,215
/cbb/players/jaylen-forbes-1.html,76.5625,185
/cbb/players/sion-james-1.html,76.5625,185
/cbb/players/rj-mcgee-1.html,76.5625,200
/cbb/players/jordan-walker-3.html,70.3125,170
/cbb/players/tylan-pope-1.html,77.34375,220
/cbb/players/nobal-days-1.html,80.46875,220
/cbb/players/kevin-cross-1.html,79.296875,240
/cbb/players/gabe-watson-1.html,73.4375,190
/cbb/players/jadan-coleman-1.html,75.390625,170
/cbb/players/darien-jackson-1.html,74.21875,189
/cbb/players/elijah-joiner-1.html,74.21875,200
/cbb/players/austin-richie-2.html,77.34375,225
/cbb/players/emmanuel-ugboh-1.html,83.203125,245
/cbb/players/brandon-rachal-1.html,77.34375,220
/cbb/players/rey-idowu-1.html,80.46875,240
/cbb/players/keyshawn-embery-1.html,74.21875,200
/cbb/players/curtis-haywoodii-1.html,76.5625,200
/cbb/players/keshawn-williams-1.html,74.21875,175
/cbb/players/david-singleton-2.html,75.390625,210
/cbb/players/jalen-hill-1.html,81.25,245
/cbb/players/jaime-jaquezjr-1.html,77.34375,220
/cbb/players/cody-riley-1.html,80.46875,225
/cbb/players/chris-smith-19.html,80.46875,215
/cbb/players/jaylen-clark-1.html,76.5625,195
/cbb/players/jules-bernard-1.html,77.34375,205
/cbb/players/johnny-juzang-1.html,77.34375,210
/cbb/players/tyger-campbell-1.html,70.3125,180
/cbb/players/jake-kyman-1.html,77.34375,220
/cbb/players/evan-mobley-1.html,83.203125,210
/cbb/players/isaiah-white-12.html,78.515625,205
/cbb/players/tahj-eaddy-1.html,73.4375,165
/cbb/players/noah-baumann-1.html,77.34375,215
/cbb/players/chevez-goodwin-1.html,80.46875,215
/cbb/players/drew-peterson-1.html,79.296875,185
/cbb/players/isaiah-mobley-1.html,81.25,235
/cbb/players/ethan-anderson-1.html,72.265625,210
/cbb/players/max-agbonkpolo-1.html,79.296875,190
/cbb/players/mikael-jantunen-1.html,79.296875,218
/cbb/players/pelle-larsson-1.html,76.5625,208
/cbb/players/ian-martinez-2.html,74.21875,181
/cbb/players/branden-carlson-1.html,83.203125,215
/cbb/players/alfonso-plummer-1.html,72.265625,182
/cbb/players/riley-battin-1.html,80.46875,230
/cbb/players/timmy-allen-1.html,77.34375,198
/cbb/players/rylan-jones-1.html,71.484375,179
/cbb/players/hason-ward-1.html,80.46875,200
/cbb/players/nahshon-hyland-1.html,74.21875,165
/cbb/players/jimmy-clarkiii-1.html,74.21875,175
/cbb/players/vince-williams-2.html,77.34375,210
/cbb/players/levi-stockardiii-1.html,79.296875,240
/cbb/players/corey-douglas-1.html,79.296875,220
/cbb/players/keshawn-curry-1.html,75.390625,185
/cbb/players/jamir-watkins-1.html,78.515625,210
/cbb/players/josh-banks-1.html,76.5625,185
/cbb/players/mikeal-brown-jones-1.html,79.296875,210
/cbb/players/adrian-balwinjr-1.html,71.484375,190
/cbb/players/quentin-millora-brown-1.html,81.25,229
/cbb/players/dylan-disu-1.html,80.46875,220
/cbb/players/scotty-pippenjr-1.html,72.265625,170
/cbb/players/jordan-wright-1.html,76.5625,226
/cbb/players/maxwell-evans-1.html,73.4375,190
/cbb/players/issac-mcbride-1.html,72.265625,190
/cbb/players/dj-harvey-1.html,77.34375,235
/cbb/players/trey-thomas-2.html,70.3125,165
/cbb/players/clevon-brown-1.html,79.296875,232
/cbb/players/ejike-obinna-1.html,81.25,243
/cbb/players/myles-stute-1.html,78.515625,215
/cbb/players/jermaine-samuels-1.html,78.515625,230
/cbb/players/cole-swider-1.html,80.46875,225
/cbb/players/brandon-slater-1.html,77.34375,211
/cbb/players/collin-gillespie-1.html,74.21875,190
/cbb/players/caleb-daniels-1.html,75.390625,210
/cbb/players/jeremiah-robinson-earl-1.html,80.46875,230
/cbb/players/justin-moore-3.html,75.390625,210
/cbb/players/eric-dixon-1.html,79.296875,260
/cbb/players/jay-huff-1.html,84.375,240
/cbb/players/trey-murphyiii-1.html,80.46875,206
/cbb/players/sam-hauser-1.html,79.296875,218
/cbb/players/thomas-woldetensae-1.html,76.5625,197
/cbb/players/justin-mckoy-1.html,79.296875,215
/cbb/players/kihei-clark-1.html,68.359375,160
/cbb/players/reece-beekman-1.html,74.21875,174
/cbb/players/casey-morsell-1.html,74.21875,196
/cbb/players/hunter-cattoor-1.html,74.21875,200
/cbb/players/tyrece-radford-1.html,73.4375,200
/cbb/players/keve-aluma-1.html,80.46875,235
/cbb/players/justyn-mutts-1.html,78.515625,230
/cbb/players/david-nguessan-1.html,80.46875,205
/cbb/players/nahiem-alleyne-1.html,75.390625,195
/cbb/players/jalen-cone-1.html,69.53125,165
/cbb/players/joseph-bamisile-1.html,75.390625,195
/cbb/players/wabissa-bede-1.html,72.265625,195
/cbb/players/jonah-antonio-1.html,76.5625,195
/cbb/players/daivien-williamson-1.html,73.4375,170
/cbb/players/ian-dubose-1.html,75.390625,225
/cbb/players/isaiah-mucius-1.html,79.296875,200
/cbb/players/ody-oguama-1.html,80.46875,225
/cbb/players/jalen-johnson-1.html,77.34375,195
/cbb/players/ismael-massoud-1.html,79.296875,220
/cbb/players/jahcobi-neath-1.html,74.21875,200
/cbb/players/isaiah-wilkins-2.html,75.390625,220
/cbb/players/carter-whitt-1.html,75.390625,180
/cbb/players/riley-sorn-1.html,87.5,270
/cbb/players/jraan-brooks-1.html,80.46875,220
/cbb/players/jamal-bey-1.html,77.34375,210
/cbb/players/nate-roberts-1.html,82.421875,245
/cbb/players/marcus-tsohonis-1.html,74.21875,185
/cbb/players/cole-bajema-1.html,78.515625,175
/cbb/players/quade-green-1.html,71.484375,170
/cbb/players/hameir-wright-1.html,80.46875,220
/cbb/players/erik-stevenson-1.html,74.21875,198
/cbb/players/nate-pryor-1.html,75.390625,175
/cbb/players/raequan-battle-1.html,76.5625,185
/cbb/players/volodymyr-markovetskyy-1.html,84.375,270
/cbb/players/tj-bamba-1.html,76.5625,208
/cbb/players/efe-abogidi-1.html,81.25,225
/cbb/players/aljaz-kunc-1.html,79.296875,212
/cbb/players/dj-rodman-1.html,77.34375,215
/cbb/players/dishon-jackson-1.html,81.25,235
/cbb/players/noah-williams-1.html,76.5625,187
/cbb/players/isaac-bonton-1.html,74.21875,190
/cbb/players/myles-warren-1.html,74.21875,185
/cbb/players/andrej-jakimovski-1.html,79.296875,215
/cbb/players/ryan-rapp-1.html,76.5625,189
/cbb/players/jalen-bridges-1.html,78.515625,220
/cbb/players/sean-mcneil-1.html,74.21875,210
/cbb/players/taz-sherman-1.html,75.390625,190
/cbb/players/miles-mcbride-1.html,73.4375,200
/cbb/players/oscar-tshiebwe-1.html,80.46875,260
/cbb/players/derek-culver-1.html,81.25,255
/cbb/players/emmitt-matthewsjr-1.html,78.515625,215
/cbb/players/jordan-mccabe-1.html,71.484375,188
/cbb/players/gabe-osabuohien-1.html,78.515625,235
/cbb/players/morris-udeze-1.html,79.296875,235
/cbb/players/tyson-etienne-1.html,73.4375,200
/cbb/players/isaiah-poorbear-chandler-1.html,80.46875,250
/cbb/players/dexter-dennis-1.html,76.5625,210
/cbb/players/ricky-counciliv-1.html,77.34375,205
/cbb/players/clarence-jackson-2.html,78.515625,210
/cbb/players/trey-wade-1.html,77.34375,221
/cbb/players/craig-porterjr-1.html,73.4375,185
/cbb/players/alterique-gilbert-1.html,71.484375,180
/cbb/players/trevor-anderson-1.html,74.21875,195
/cbb/players/micah-potter-1.html,81.25,248
/cbb/players/dmitrik-trice-1.html,71.484375,184
/cbb/players/aleem-ford-1.html,79.296875,217
/cbb/players/brad-davison-1.html,75.390625,202
/cbb/players/jonathan-davis-3.html,76.5625,196
/cbb/players/tyler-wahl-1.html,80.46875,220
/cbb/players/nate-reuvers-1.html,82.421875,235
/cbb/players/nate-johnson-6.html,75.390625,195
/cbb/players/bryan-griffin-1.html,79.296875,230
/cbb/players/zach-freemantle-1.html,80.46875,225
/cbb/players/colby-jones-1.html,76.5625,195
/cbb/players/paul-scruggs-1.html,75.390625,196
/cbb/players/cj-wilcher-1.html,76.5625,195
/cbb/players/kyky-tandy-1.html,73.4375,190
/cbb/players/dwon-odom-1.html,72.265625,180
/cbb/players/adam-kunkel-1.html,75.390625,176
/cbb/players/jason-carter-5.html,79.296875,227
